220902,Produção de carvão vegetal - florestas nativas,2,PRODUÇÃO FLORESTAL,
220903,Coleta de castanha-do-pará em florestas nativas,2,PRODUÇÃO FLORESTAL,
220904,Coleta de látex em florestas nativas,2,PRODUÇÃO FLORESTAL,
220905,Coleta de palmito em florestas nativas,2,PRODUÇÃO FLORESTAL,
220906,Conservação de florestas nativas,2,PRODUÇÃO FLORESTAL,
220999,Coleta de produtos não madeireiros não especificados anteriormente em florestas nativas,2,PRODUÇÃO FLORESTAL,
230600,Atividades de apoio à produção florestal,2,PRODUÇÃO FLORESTAL,
311601,Pesca de peixes em água salgada,3,PESCA E AQÜICULTURA,
311602,Pesca de crustáceos e moluscos em água salgada,3,PESCA E AQÜICULTURA,
311603,Coleta de outros produtos marinhos,3,PESCA E AQÜICULTURA,
311604,Atividades de apoio à pesca em água salgada,3,PESCA E AQÜICULTURA,
312401,Pesca de peixes em água doce,3,PESCA E AQÜICULTURA,
312402,Pesca de crustáceos e moluscos em água doce,3,PESCA E AQÜICULTURA,
312403,Coleta de outros produtos aquáticos de água doce,3,PESCA E AQÜICULTURA,
312404,Atividades de apoio à pesca em água doce,3,PESCA E AQÜICULTURA,
321301,Criação de peixes em água salgada e salobra,3,PESCA E AQÜICULTURA,
321302,Criação de camarões em água salgada e salobra,3,PESCA E AQÜICULTURA,
321303,Criação de ostras e mexilhões em água salgada e salobra,3,PESCA E AQÜICULTURA,
321304,Criação de peixes ornamentais em água salgada e salobra,3,PESCA E AQÜICULTURA,
321305,Atividades de apoio à aquicultura em água salgada e salobra,3,PESCA E AQÜICULTURA,
321399,Cultivos e semicultivos da aquicultura em água salgada e salobra não especificados anteriormente,3,PESCA E AQÜICULTURA,
322101,Criação de peixes em água doce,3,PESCA E AQÜICULTURA,
322102,Criação de camarões em água doce,3,PESCA E AQÜICULTURA,
322103,Criação de ostras e mexilhões em água doce,3,PESCA E AQÜICULTURA,
322104,Criação de peixes ornamentais em água doce,3,PESCA E AQÜICULTURA,
322105,Ranicultura,3,PESCA E AQÜICULTURA,
322106,Criação de jacaré,3,PESCA E AQÜICULTURA,
322107,Atividades de apoio à aquicultura em água doce,3,PESCA E AQÜICULTURA,
322199,Cultivos e semicultivos da aquicultura em água doce não especificados anteriormente,3,PESCA E AQÜICULTURA,
500301,Extração de carvão mineral,5,EXTRAÇÃO DE CARVÃO MINERAL,
500302,Beneficiamento de carvão mineral,5,EXTRAÇÃO DE CARVÃO MINERAL,
600001,Extração de petróleo e gás natural,6,EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,
600002,Extração e beneficiamento de xisto,6,EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,
600003,Extração e beneficiamento de areias betuminosas,6,EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,
710301,Extração de minério de ferro,7,EXTRAÇÃO DE MINERAIS METÁLICOS,
710302,Pelotização,,EXTRAÇÃO DE MINERAIS METÁLICOS,
721901,Extração de minério de alumínio,7,EXTRAÇÃO DE MINERAIS METÁLICOS,
721902,Beneficiamento de minério de alumínio,7,EXTRAÇÃO DE MINERAIS METÁLICOS,
722701,Extração de minério de estanho,7,EXTRAÇÃO DE MINERAIS METÁLICOS,
722702,Beneficiamento de minério de estanho,7,EXTRAÇÃO DE MINERAIS METÁLICOS,
723501,Extração de minério de manganês,7,EXTRAÇÃO DE MINERAIS METÁLICOS,
723502,Beneficiamento de minério de manganês,7,EXTRAÇÃO DE MINERAIS METÁLICOS,
724301,Extração de minério de metais preciosos,7,EXTRAÇÃO DE MINERAIS METÁLICOS,
724302,Beneficiamento de minério de metais preciosos,7,EXTRAÇÃO DE MINERAIS METÁLICOS,
725100,Extração de minerais radioativos,7,EXTRAÇÃO DE MINERAIS METÁLICOS,
729401,Extração de minérios de nióbio e titânio,7,EXTRAÇÃO DE MINERAIS METÁLICOS,
729402,Extração de minério de tungstênio,7,EXTRAÇÃO DE MINERAIS METÁLICOS,
729403,Extração de minério de níquel,7,EXTRAÇÃO DE MINERAIS METÁLICOS,
729404,Extração de minérios de cobre,,EXTRAÇÃO DE MINERAIS METÁLICOS,
729405,Beneficiamento de minérios de cobre,,EXTRAÇÃO DE MINERAIS METÁLICOS,
810001,Extração de ardósia e beneficiamento associado,8,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS ,
810002,Extração de granito e beneficiamento associado,8,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS ,
810003,Extração de mármore e beneficiamento associado,8,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS ,
810004,Extração de calcário e dolomita e beneficiamento associado,8,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS ,
810005,Extração de gesso e caulim,8,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS ,
810006,Extração de areia,,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS ,
810007,Extração de argila e beneficiamento associado,8,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS ,
810008,Extração de saibro e beneficiamento associado,8,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS ,
810009,Extração de basalto e beneficiamento associado,8,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS ,
810010,Beneficiamento de gesso e caulim associado à extração,8,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS ,
810099,Extração e britamento de pedras e outros materiais para construção e beneficiamento associado,8,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS ,
891600,Extração de minerais para fabricação de adubos,,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS ,
892401,Extração de sal marinho,8,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS ,
892402,Extração de sal-gema,8,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS ,
892403,Refino e outros tratamentos do sal,8,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS ,
893200,Extração de gemas (pedras preciosas e semipreciosas),8,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS ,
899101,Extração de grafita,8,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS ,
899102,Extração de quartzo,8,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS ,
899103,Extração de amianto,8,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS ,
899199,Extração de outros minerais não metálicos não especificados anteriormente,8,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS ,
910600,Atividades de apoio à extração de petróleo e gás natural,9,ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS ,
990401,Atividades de apoio à extração de minério de ferro,9,ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS ,
990402,Atividades de apoio à extração de minerais metálicos não ferrosos,9,ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS ,
990403,Atividades de apoio à extração de minerais não metálicos,9,ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS ,
1011201,Frigorífico - abate de bovinos,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1011202,Frigorífico - abate de equinos,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1011203,Frigorífico - abate de ovinos e caprinos,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1011204,Frigorífico - abate de bufalinos,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1011205,Matadouro - abate de reses sob contrato,,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1012101,Abate de aves,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1012102,Abate de pequenos animais,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1012103,Frigorífico - abate de suínos,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1012104,Matadouro - abate de suínos sob contrato,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1013901,Fabricação de produtos de carne,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1013902,Preparação de subprodutos do abate,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1020101,Preservação de peixes,,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1020102,Fabricação de conservas de peixes,,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1031700,Fabricação de conservas de frutas,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1032501,Fabricação de conservas de palmito,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1032599,Fabricação de conservas de legumes e outros vegetais,,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1033301,Fabricação de sucos concentrados de frutas,,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1033302,Fabricação de sucos de frutas,,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1041400,Fabricação de óleos vegetais em bruto,,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1042200,Fabricação de óleos vegetais refinados,,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1043100,Fabricação de margarina e outras gorduras vegetais e de óleos não comestíveis de animais,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1051100,Preparação do leite,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1051100,Preparação do leite,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1052000,Fabricação de laticínios,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1053800,Fabricação de sorvetes e outros gelados comestíveis,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1061901,Beneficiamento de arroz,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1061902,Fabricação de produtos do arroz,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1062700,Moagem de trigo e fabricação de derivados,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1063500,Fabricação de farinha de mandioca e derivados,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1064300,Fabricação de farinha de milho e derivados,,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1065101,Fabricação de amidos e féculas de vegetais,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1065102,Fabricação de óleo de milho em bruto,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1065103,Fabricação de óleo de milho refinado,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1066000,Fabricação de alimentos para animais,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1069400,Moagem e fabricação de produtos de origem vegetal não especificados anteriormente,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1071600,Fabricação de açúcar em bruto,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1072401,Fabricação de açúcar de cana refinado,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1072402,Fabricação de açúcar de cereais (dextrose) e de beterraba,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1081301,Beneficiamento de café,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1081302,Torrefação e moagem de café,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
